product_name,series,mae_before,mae_after,mape_before,mape_after,improved
Insulin,STORE_049,10.38,10.38,3.33,3.33,False
Insulin,STORE_050,12.0,12.0,5.56,5.56,False
Kombucha,Total,315.32,315.32,7709.81,7709.81,False
Kombucha,Midwest,160.8,160.8,11295.1,11295.1,False
Kombucha,Northeast,115.76,115.76,766.98,766.98,False
Kombucha,Southeast,162.96,162.96,11033.76,11033.76,False
Kombucha,Southwest,161.08,161.08,12950.98,12950.98,False
Kombucha,West,120.51,120.51,1609.81,1609.81,False
Kombucha,STORE_001,6.92,6.92,3.33,3.33,False
Kombucha,STORE_002,14.44,14.44,1116.45,1116.45,False
Kombucha,STORE_003,10.16,10.16,4.44,4.44,False
Kombucha,STORE_004,94.36,94.36,9260.54,9260.54,False
Kombucha,STORE_005,9.69,9.69,4.44,4.44,False
Kombucha,STORE_006,39.64,39.64,3241.09,3241.09,False
Kombucha,STORE_007,11.96,11.96,3.33,3.33,False
Kombucha,STORE_008,6.68,6.68,4.44,4.44,False
Kombucha,STORE_009,4.49,4.49,1.11,1.11,False
Kombucha,STORE_010,12.22,12.22,4.44,4.44,False
Kombucha,STORE_011,51.8,51.8,4527.72,4527.72,False
Kombucha,STORE_012,12.26,12.26,5.56,5.56,False
Kombucha,STORE_013,8.17,8.17,2.22,2.22,False
Kombucha,STORE_014,5.88,5.88,4.44,4.44,False
Kombucha,STORE_015,8.18,8.18,3.33,3.33,False
Kombucha,STORE_016,8.31,8.31,5.56,5.56,False
Kombucha,STORE_017,18.31,18.31,8.89,8.89,False
Kombucha,STORE_018,14.57,14.57,5.56,5.56,False
Kombucha,STORE_019,0.18,0.18,1.11,1.11,False
Kombucha,STORE_020,40.73,40.73,2822.81,2822.81,False
Kombucha,STORE_021,0.0,0.0,0.0,0.0,False
Kombucha,STORE_022,3.74,3.74,4.44,4.44,False
Kombucha,STORE_023,9.72,9.72,4.44,4.44,False
Kombucha,STORE_024,12.39,12.39,5.56,5.56,False
Kombucha,STORE_025,16.42,16.42,6.67,6.67,False
Kombucha,STORE_026,13.56,13.56,7.78,7.78,False
Kombucha,STORE_027,13.86,13.86,5.56,5.56,False
Kombucha,STORE_028,10.59,10.59,5.56,5.56,False
Kombucha,STORE_029,11.92,11.92,6.67,6.67,False
Kombucha,STORE_030,95.79,95.79,8925.46,8925.46,False
Kombucha,STORE_031,16.7,16.7,7.78,7.78,False
Kombucha,STORE_032,5.43,5.43,3.33,3.33,False
Kombucha,STORE_033,62.72,62.72,4211.51,4211.51,False
Kombucha,STORE_034,5.79,5.79,5.56,5.56,False
Kombucha,STORE_035,9.78,9.78,5.56,5.56,False
Kombucha,STORE_036,15.67,15.67,5.56,5.56,False
Kombucha,STORE_037,5.78,5.78,3.33,3.33,False
Kombucha,STORE_038,24.59,24.59,2061.79,2061.79,False
Kombucha,STORE_039,18.07,18.07,7.78,7.78,False
Kombucha,STORE_040,34.09,34.09,2641.62,2641.62,False
Kombucha,STORE_041,118.99,118.99,11286.94,11286.94,False
Kombucha,STORE_042,12.52,12.52,5.56,5.56,False
Kombucha,STORE_043,23.54,23.54,1732.87,1732.87,False
Kombucha,STORE_044,1.21,1.21,1.11,1.11,False
Kombucha,STORE_045,4.12,4.12,4.44,4.44,False
Kombucha,STORE_046,11.97,11.97,6.67,6.67,False
Kombucha,STORE_047,5.03,5.03,2.22,2.22,False
Kombucha,STORE_048,30.29,30.29,2192.08,2192.08,False
Kombucha,STORE_049,2.73,2.73,3.33,3.33,False
Kombucha,STORE_050,10.52,10.52,5.56,5.56,False
Lamb,Total,266.57,266.57,7551.67,7551.67,False
Lamb,Midwest,81.08,81.08,2149.4,2149.4,False
Lamb,Northeast,201.46,201.46,14109.44,14109.44,False
Lamb,Southeast,73.63,73.63,3137.64,3137.64,False
Lamb,Southwest,57.52,57.52,1887.71,1887.71,False
Lamb,West,112.96,112.96,5049.13,5049.13,False
Lamb,STORE_001,9.79,9.79,4.44,4.44,False
Lamb,STORE_002,3.86,3.86,3.33,3.33,False
Lamb,STORE_003,11.88,11.88,5.56,5.56,False
Lamb,STORE_004,7.91,7.91,2.22,2.22,False
Lamb,STORE_005,7.31,7.31,3.33,3.33,False
Lamb,STORE_006,0.0,0.0,0.0,0.0,False
Lamb,STORE_007,37.01,37.01,3238.35,3238.35,False
Lamb,STORE_008,11.12,11.12,4.44,4.44,False
Lamb,STORE_009,50.59,50.59,3975.94,3975.94,False
Lamb,STORE_010,1.5,1.5,1.11,1.11,False
Lamb,STORE_011,9.2,9.2,2.22,2.22,False
Lamb,STORE_012,7.22,7.22,3.33,3.33,False
Lamb,STORE_013,9.78,9.78,2.22,2.22,False
Lamb,STORE_014,59.32,59.32,5296.45,5296.45,False
Lamb,STORE_015,1.07,1.07,1.11,1.11,False
Lamb,STORE_016,34.37,34.37,2658.09,2658.09,False
Lamb,STORE_017,53.04,53.04,4818.93,4818.93,False
Lamb,STORE_018,4.91,4.91,2.22,2.22,False
Lamb,STORE_019,7.72,7.72,4.44,4.44,False
Lamb,STORE_020,8.33,8.33,5.56,5.56,False
Lamb,STORE_021,7.93,7.93,6.67,6.67,False
Lamb,STORE_022,30.72,30.72,2887.81,2887.81,False
Lamb,STORE_023,4.68,4.68,3.33,3.33,False
Lamb,STORE_024,0.0,0.0,0.0,0.0,False
Lamb,STORE_025,0.0,0.0,0.0,0.0,False
Lamb,STORE_026,9.93,9.93,4.44,4.44,False
Lamb,STORE_027,42.66,42.66,2796.39,2796.39,False
Lamb,STORE_028,71.47,71.47,7021.79,7021.79,False
Lamb,STORE_029,22.37,22.37,1211.52,1211.52,False
Lamb,STORE_030,8.59,8.59,3.33,3.33,False
Lamb,STORE_031,6.38,6.38,3.33,3.33,False
Lamb,STORE_032,6.29,6.29,4.44,4.44,False
Lamb,STORE_033,2.91,2.91,1.11,1.11,False
Lamb,STORE_034,4.29,4.29,2.22,2.22,False
Lamb,STORE_035,15.2,15.2,5.56,5.56,False
Lamb,STORE_036,21.38,21.38,6.67,6.67,False
Lamb,STORE_037,52.01,52.01,4018.16,4018.16,False
Lamb,STORE_038,8.07,8.07,5.56,5.56,False
Lamb,STORE_039,9.1,9.1,6.67,6.67,False
Lamb,STORE_040,7.29,7.29,5.56,5.56,False
Lamb,STORE_041,1.08,1.08,1.11,1.11,False
Lamb,STORE_042,15.98,15.98,7.78,7.78,False
Lamb,STORE_043,3.6,3.6,2.22,2.22,False
Lamb,STORE_044,3.59,3.59,2.22,2.22,False
Lamb,STORE_045,10.69,10.69,4.44,4.44,False
Lamb,STORE_046,10.16,10.16,4.44,4.44,False
Lamb,STORE_047,9.23,9.23,4.44,4.44,False
Lamb,STORE_048,24.62,24.62,2289.43,2289.43,False
Lamb,STORE_049,3.78,3.78,1.11,1.11,False
Lamb,STORE_050,15.61,15.61,5.56,5.56,False
Lettuce,Total,285.28,285.28,7063.19,7063.19,False
Lettuce,Midwest,62.7,62.7,99.72,99.72,False
Lettuce,Northeast,134.34,134.34,4853.18,4853.18,False
Lettuce,Southeast,186.39,186.39,12314.01,12314.01,False
Lettuce,Southwest,81.85,81.85,3619.87,3619.87,False
Lettuce,West,99.78,99.78,7223.46,7223.46,False
Lettuce,STORE_001,5.27,5.27,3.33,3.33,False
Lettuce,STORE_002,12.37,12.37,4.44,4.44,False
Lettuce,STORE_003,5.47,5.47,4.44,4.44,False
Lettuce,STORE_004,4.57,4.57,2.22,2.22,False
Lettuce,STORE_005,6.14,6.14,3.33,3.33,False
Lettuce,STORE_006,29.93,29.93,8.89,8.89,False
Lettuce,STORE_007,3.47,3.47,2.22,2.22,False
Lettuce,STORE_008,2.44,2.44,2.22,2.22,False
Lettuce,STORE_009,1.36,1.36,1.11,1.11,False
Lettuce,STORE_010,0.08,0.08,1.11,1.11,False
Lettuce,STORE_011,18.47,18.47,1027.75,1027.75,False
Lettuce,STORE_012,13.31,13.31,4.44,4.44,False
Lettuce,STORE_013,8.47,8.47,3.33,3.33,False
Lettuce,STORE_014,5.64,5.64,3.33,3.33,False
Lettuce,STORE_015,28.52,28.52,2334.88,2334.88,False
Lettuce,STORE_016,42.23,42.23,3328.19,3328.19,False
Lettuce,STORE_017,4.47,4.47,2.22,2.22,False
Lettuce,STORE_018,2.02,2.02,2.22,2.22,False
Lettuce,STORE_019,63.45,63.45,5682.71,5682.71,False
Lettuce,STORE_020,7.53,7.53,3.33,3.33,False
Lettuce,STORE_021,48.81,48.81,4237.25,4237.25,False
Lettuce,STORE_022,2.78,2.78,3.33,3.33,False
Lettuce,STORE_023,5.51,5.51,2.22,2.22,False
Lettuce,STORE_024,10.9,10.9,1090.0,1090.0,False
Lettuce,STORE_025,7.91,7.91,5.56,5.56,False
Lettuce,STORE_026,26.9,26.9,2065.18,2065.18,False
Lettuce,STORE_027,6.57,6.57,99.84,99.84,False
Lettuce,STORE_028,0.22,0.22,1.11,1.11,False
Lettuce,STORE_029,23.63,23.63,1402.29,1402.29,False
Lettuce,STORE_030,10.04,10.04,6.67,6.67,False
Lettuce,STORE_031,3.8,3.8,2.22,2.22,False
Lettuce,STORE_032,9.82,9.82,4.44,4.44,False
Lettuce,STORE_033,73.64,73.64,6569.74,6569.74,False
Lettuce,STORE_034,29.38,29.38,10.0,10.0,False
Lettuce,STORE_035,7.78,7.78,4.44,4.44,False
Lettuce,STORE_036,8.74,8.74,3.33,3.33,False
Lettuce,STORE_037,22.49,22.49,1617.21,1617.21,False
Lettuce,STORE_038,0.0,0.0,0.0,0.0,False
Lettuce,STORE_039,4.39,4.39,2.22,2.22,False
Lettuce,STORE_040,6.48,6.48,2.22,2.22,False
Lettuce,STORE_041,16.39,16.39,5.56,5.56,False
Lettuce,STORE_042,2.82,2.82,1.11,1.11,False
Lettuce,STORE_043,6.82,6.82,2.22,2.22,False
Lettuce,STORE_044,11.79,11.79,5.56,5.56,False
Lettuce,STORE_045,46.36,46.36,3682.25,3682.25,False
Lettuce,STORE_046,6.28,6.28,3.33,3.33,False
Lettuce,STORE_047,5.52,5.52,4.44,4.44,False
Lettuce,STORE_048,14.97,14.97,5.56,5.56,False
Lettuce,STORE_049,14.68,14.68,5.56,5.56,False
Lettuce,STORE_050,69.17,69.17,6723.3,6723.3,False
Lobster,Total,283.17,283.17,3635.17,3635.17,False
Lobster,Midwest,60.15,60.15,1402.54,1402.54,False
Lobster,Northeast,171.96,171.96,4185.61,4185.61,False
Lobster,Southeast,172.53,172.53,11635.39,11635.39,False
Lobster,Southwest,104.98,104.98,5330.55,5330.55,False
Lobster,West,107.57,107.57,3197.29,3197.29,False
Lobster,STORE_001,13.77,13.77,5.56,5.56,False
Lobster,STORE_002,5.89,5.89,3.33,3.33,False
Lobster,STORE_003,12.54,12.54,3.33,3.33,False
Lobster,STORE_004,13.0,13.0,4.44,4.44,False
Lobster,STORE_005,15.77,15.77,4.44,4.44,False
Lobster,STORE_006,8.94,8.94,4.44,4.44,False
Lobster,STORE_007,12.66,12.66,4.44,4.44,False
Lobster,STORE_008,5.96,5.96,2.22,2.22,False
Lobster,STORE_009,5.0,5.0,3.33,3.33,False
Lobster,STORE_010,2.84,2.84,2.22,2.22,False
Lobster,STORE_011,0.0,0.0,0.0,0.0,False
Lobster,STORE_012,20.01,20.01,302.27,302.27,False
Lobster,STORE_013,23.43,23.43,7.78,7.78,False
Lobster,STORE_014,6.51,6.51,4.44,4.44,False
Lobster,STORE_015,74.11,74.11,7314.05,7314.05,False
Lobster,STORE_016,16.01,16.01,5.56,5.56,False
Lobster,STORE_017,49.12,49.12,4510.21,4510.21,False
Lobster,STORE_018,21.41,21.41,7.78,7.78,False
Lobster,STORE_019,27.55,27.55,2215.08,2215.08,False
Lobster,STORE_020,12.42,12.42,6.67,6.67,False
Lobster,STORE_021,26.27,26.27,1973.93,1973.93,False
Lobster,STORE_022,0.0,0.0,0.0,0.0,False
Lobster,STORE_023,15.87,15.87,758.14,758.14,False
Lobster,STORE_024,12.93,12.93,6.67,6.67,False
Lobster,STORE_025,9.93,9.93,4.44,4.44,False
Lobster,STORE_026,2.0,2.0,1.11,1.11,False
Lobster,STORE_027,9.14,9.14,3.33,3.33,False
Lobster,STORE_028,19.92,19.92,6.67,6.67,False
Lobster,STORE_029,14.61,14.61,813.16,813.16,False
Lobster,STORE_030,66.58,66.58,4829.75,4829.75,False
Lobster,STORE_031,9.68,9.68,4.44,4.44,False
Lobster,STORE_032,6.23,6.23,4.44,4.44,False
Lobster,STORE_033,71.74,71.74,6209.97,6209.97,False
Lobster,STORE_034,17.01,17.01,785.53,785.53,False
Lobster,STORE_035,18.09,18.09,1740.81,1740.81,False
Lobster,STORE_036,0.81,0.81,1.11,1.11,False
Lobster,STORE_037,3.0,3.0,1.11,1.11,False
Lobster,STORE_038,9.86,9.86,3.33,3.33,False
Lobster,STORE_039,48.74,48.74,3545.8,3545.8,False
Lobster,STORE_040,0.1,0.1,1.11,1.11,False
Lobster,STORE_041,9.71,9.71,3.33,3.33,False
Lobster,STORE_042,11.97,11.97,4.44,4.44,False
Lobster,STORE_043,1.77,1.77,2.22,2.22,False
Lobster,STORE_044,39.23,39.23,3023.0,3023.0,False
Lobster,STORE_045,17.43,17.43,1082.83,1082.83,False
Lobster,STORE_046,13.59,13.59,3.33,3.33,False
Lobster,STORE_047,12.97,12.97,6.67,6.67,False
Lobster,STORE_048,9.47,9.47,4.44,4.44,False
Lobster,STORE_049,17.42,17.42,7.78,7.78,False
Lobster,STORE_050,15.61,15.61,33.99,33.99,False
Milk,Total,306.79,306.79,5475.46,5475.46,False
Milk,Midwest,72.79,72.79,27.78,27.78,False
Milk,Northeast,159.47,159.47,329.35,329.35,False
Milk,Southeast,236.88,236.88,18004.77,18004.77,False
Milk,Southwest,163.29,163.29,13927.71,13927.71,False
Milk,West,84.9,84.9,32.22,32.22,False
Milk,STORE_001,9.93,9.93,4.44,4.44,False
Milk,STORE_002,7.34,7.34,5.56,5.56,False
Milk,STORE_003,4.21,4.21,2.22,2.22,False
Milk,STORE_004,5.4,5.4,4.44,4.44,False
Milk,STORE_005,39.94,39.94,3164.48,3164.48,False
Milk,STORE_006,64.04,64.04,4524.94,4524.94,False
Milk,STORE_007,14.54,14.54,6.67,6.67,False
Milk,STORE_008,7.04,7.04,3.33,3.33,False
Milk,STORE_009,13.99,13.99,5.56,5.56,False
Milk,STORE_010,11.33,11.33,5.56,5.56,False
Milk,STORE_011,86.67,86.67,8598.35,8598.35,False
Milk,STORE_012,23.86,23.86,6.67,6.67,False
Milk,STORE_013,13.44,13.44,597.85,597.85,False
Milk,STORE_014,7.56,7.56,3.33,3.33,False
Milk,STORE_015,6.43,6.43,3.33,3.33,False
Milk,STORE_016,4.02,4.02,2.22,2.22,False
Milk,STORE_017,11.11,11.11,3.33,3.33,False
Milk,STORE_018,6.96,6.96,5.56,5.56,False
Milk,STORE_019,16.7,16.7,5.56,5.56,False
Milk,STORE_020,13.97,13.97,5.56,5.56,False
Milk,STORE_021,4.5,4.5,2.22,2.22,False
Milk,STORE_022,7.16,7.16,4.44,4.44,False
Milk,STORE_023,87.5,87.5,8405.91,8405.91,False
Milk,STORE_024,91.48,91.48,8406.71,8406.71,False
Milk,STORE_025,4.79,4.79,4.44,4.44,False
Milk,STORE_026,2.88,2.88,1.11,1.11,False
Milk,STORE_027,3.1,3.1,1.11,1.11,False
Milk,STORE_028,8.51,8.51,4.44,4.44,False
Milk,STORE_029,4.76,4.76,5.56,5.56,False
Milk,STORE_030,9.41,9.41,3.33,3.33,False
Milk,STORE_031,19.73,19.73,4.44,4.44,False
Milk,STORE_032,10.56,10.56,5.56,5.56,False
Milk,STORE_033,90.97,90.97,8222.21,8222.21,False
Milk,STORE_034,14.61,14.61,4.44,4.44,False
Milk,STORE_035,10.37,10.37,3.33,3.33,False
Milk,STORE_036,13.12,13.12,5.56,5.56,False
Milk,STORE_037,7.49,7.49,2.22,2.22,False
Milk,STORE_038,12.51,12.51,5.56,5.56,False
Milk,STORE_039,7.49,7.49,5.56,5.56,False
Milk,STORE_040,15.66,15.66,5.56,5.56,False
Milk,STORE_041,7.7,7.7,4.44,4.44,False
Milk,STORE_042,5.28,5.28,2.22,2.22,False
Milk,STORE_043,1.47,1.47,1.11,1.11,False
Milk,STORE_044,8.97,8.97,5.56,5.56,False
Milk,STORE_045,6.72,6.72,2.22,2.22,False
Milk,STORE_046,9.53,9.53,3.33,3.33,False
Milk,STORE_047,8.1,8.1,3.33,3.33,False
Milk,STORE_048,6.2,6.2,2.22,2.22,False
Milk,STORE_049,4.79,4.79,2.22,2.22,False
Milk,STORE_050,9.64,9.64,4.44,4.44,False
Milk Alternatives,Total,308.05,308.05,5157.89,5157.89,False
Milk Alternatives,Midwest,145.49,145.49,9300.57,9300.57,False
Milk Alternatives,Northeast,186.98,186.98,10990.77,10990.77,False
Milk Alternatives,Southeast,146.7,146.7,4745.97,4745.97,False
Milk Alternatives,Southwest,90.67,90.67,2924.25,2924.25,False
Milk Alternatives,West,130.83,130.83,3737.79,3737.79,False
Milk Alternatives,STORE_001,47.76,47.76,4450.57,4450.57,False
Milk Alternatives,STORE_002,63.01,63.01,5650.99,5650.99,False
Milk Alternatives,STORE_003,7.79,7.79,4.44,4.44,False
Milk Alternatives,STORE_004,98.3,98.3,8597.06,8597.06,False
Milk Alternatives,STORE_005,8.93,8.93,5.56,5.56,False
Milk Alternatives,STORE_006,8.39,8.39,3.33,3.33,False
Milk Alternatives,STORE_007,19.09,19.09,8.89,8.89,False
Milk Alternatives,STORE_008,15.1,15.1,5.56,5.56,False
Milk Alternatives,STORE_009,12.3,12.3,5.56,5.56,False
Milk Alternatives,STORE_010,28.32,28.32,10.0,10.0,False
Milk Alternatives,STORE_011,14.03,14.03,6.67,6.67,False
Milk Alternatives,STORE_012,7.79,7.79,2.22,2.22,False
Milk Alternatives,STORE_013,5.82,5.82,2.22,2.22,False
Milk Alternatives,STORE_014,17.12,17.12,6.67,6.67,False
Milk Alternatives,STORE_015,18.31,18.31,7.78,7.78,False
Milk Alternatives,STORE_016,22.73,22.73,6.67,6.67,False
Milk Alternatives,STORE_017,40.3,40.3,2220.85,2220.85,False
Milk Alternatives,STORE_018,4.59,4.59,2.22,2.22,False
Milk Alternatives,STORE_019,117.63,117.63,10436.74,10436.74,False
Milk Alternatives,STORE_020,45.13,45.13,3663.0,3663.0,False
Milk Alternatives,STORE_021,21.27,21.27,11.11,11.11,False
Milk Alternatives,STORE_022,11.74,11.74,5.56,5.56,False
Milk Alternatives,STORE_023,7.31,7.31,3.33,3.33,False
Milk Alternatives,STORE_024,8.63,8.63,3.33,3.33,False
Milk Alternatives,STORE_025,12.78,12.78,4.44,4.44,False
Milk Alternatives,STORE_026,8.14,8.14,4.44,4.44,False
Milk Alternatives,STORE_027,60.71,60.71,4726.86,4726.86,False
Milk Alternatives,STORE_028,9.04,9.04,4.44,4.44,False
Milk Alternatives,STORE_029,16.9,16.9,5.56,5.56,False
Milk Alternatives,STORE_030,13.06,13.06,5.56,5.56,False
Milk Alternatives,STORE_031,8.04,8.04,4.44,4.44,False
Milk Alternatives,STORE_032,16.92,16.92,6.67,6.67,False
Milk Alternatives,STORE_033,7.23,7.23,5.56,5.56,False
Milk Alternatives,STORE_034,11.23,11.23,4.44,4.44,False
Milk Alternatives,STORE_035,15.57,15.57,6.67,6.67,False
Milk Alternatives,STORE_036,7.32,7.32,3.33,3.33,False
Milk Alternatives,STORE_037,6.63,6.63,4.44,4.44,False
Milk Alternatives,STORE_038,52.2,52.2,3730.58,3730.58,False
Milk Alternatives,STORE_039,5.59,5.59,2.22,2.22,False
Milk Alternatives,STORE_040,74.79,74.79,6457.39,6457.39,False
Milk Alternatives,STORE_041,11.71,11.71,6.67,6.67,False
Milk Alternatives,STORE_042,9.33,9.33,5.56,5.56,False
Milk Alternatives,STORE_043,42.74,42.74,3567.75,3567.75,False
Milk Alternatives,STORE_044,11.72,11.72,4.44,4.44,False
Milk Alternatives,STORE_045,3.27,3.27,2.22,2.22,False
Milk Alternatives,STORE_046,6.83,6.83,2.22,2.22,False
Milk Alternatives,STORE_047,4.6,4.6,2.22,2.22,False
Milk Alternatives,STORE_048,4.27,4.27,2.22,2.22,False
Milk Alternatives,STORE_049,18.87,18.87,7.78,7.78,False
Milk Alternatives,STORE_050,2.81,2.81,2.22,2.22,False
Muffins,Total,314.47,314.47,6639.8,6639.8,False
Muffins,Midwest,136.71,136.71,6478.97,6478.97,False
Muffins,Northeast,225.45,225.45,14857.93,14857.93,False
Muffins,Southeast,86.42,86.42,30.0,30.0,False
Muffins,Southwest,51.64,51.64,23.33,23.33,False
Muffins,West,99.58,99.58,2338.66,2338.66,False
Muffins,STORE_001,11.62,11.62,5.56,5.56,False
Muffins,STORE_002,100.87,100.87,9507.44,9507.44,False
Muffins,STORE_003,23.7,23.7,8.89,8.89,False
Muffins,STORE_004,2.24,2.24,1.11,1.11,False
Muffins,STORE_005,7.66,7.66,2.22,2.22,False
Muffins,STORE_006,17.27,17.27,8.89,8.89,False
Muffins,STORE_007,70.54,70.54,6027.06,6027.06,False
Muffins,STORE_008,12.38,12.38,4.44,4.44,False
Muffins,STORE_009,19.89,19.89,10.0,10.0,False
Muffins,STORE_010,8.97,8.97,3.33,3.33,False
Muffins,STORE_011,8.13,8.13,3.33,3.33,False
Muffins,STORE_012,0.0,0.0,0.0,0.0,False
Muffins,STORE_013,7.97,7.97,4.44,4.44,False
Muffins,STORE_014,13.06,13.06,4.44,4.44,False
Muffins,STORE_015,7.53,7.53,1.11,1.11,False
Muffins,STORE_016,3.77,3.77,1.11,1.11,False
Muffins,STORE_017,4.94,4.94,5.56,5.56,False
Muffins,STORE_018,16.3,16.3,7.78,7.78,False
Muffins,STORE_019,1.42,1.42,2.22,2.22,False
Muffins,STORE_020,45.85,45.85,3368.6,3368.6,False
Muffins,STORE_021,4.91,4.91,2.22,2.22,False
Muffins,STORE_022,5.2,5.2,3.33,3.33,False
Muffins,STORE_023,4.91,4.91,1.11,1.11,False
Muffins,STORE_024,14.88,14.88,5.56,5.56,False
Muffins,STORE_025,8.7,8.7,3.33,3.33,False
Muffins,STORE_026,14.71,14.71,6.67,6.67,False
Muffins,STORE_027,101.42,101.42,9509.56,9509.56,False
Muffins,STORE_028,59.05,59.05,5658.23,5658.23,False
Muffins,STORE_029,11.77,11.77,4.44,4.44,False
Muffins,STORE_030,14.79,14.79,6.67,6.67,False
Muffins,STORE_031,22.93,22.93,7.78,7.78,False
Muffins,STORE_032,10.08,10.08,4.44,4.44,False
Muffins,STORE_033,8.07,8.07,5.56,5.56,False
Muffins,STORE_034,8.33,8.33,4.44,4.44,False
Muffins,STORE_035,13.76,13.76,5.56,5.56,False
Muffins,STORE_036,0.0,0.0,0.0,0.0,False
Muffins,STORE_037,9.07,9.07,4.44,4.44,False
Muffins,STORE_038,0.88,0.88,2.22,2.22,False
Muffins,STORE_039,3.68,3.68,3.33,3.33,False
Muffins,STORE_040,6.13,6.13,3.33,3.33,False
Muffins,STORE_041,6.99,6.99,5.56,5.56,False
Muffins,STORE_042,5.19,5.19,3.33,3.33,False
Muffins,STORE_043,7.16,7.16,2.22,2.22,False
Muffins,STORE_044,15.83,15.83,6.67,6.67,False
Muffins,STORE_045,0.68,0.68,1.11,1.11,False
Muffins,STORE_046,4.03,4.03,2.22,2.22,False
Muffins,STORE_047,16.83,16.83,5.56,5.56,False
Muffins,STORE_048,13.56,13.56,5.56,5.56,False
Muffins,STORE_049,50.95,50.95,3916.43,3916.43,False
Muffins,STORE_050,2.81,2.81,1.11,1.11,False
Pastries,Total,284.6,284.6,6358.42,6358.42,False
Pastries,Midwest,184.13,184.13,15379.96,15379.96,False
Pastries,Northeast,135.07,135.07,7810.44,7810.44,False
Pastries,Southeast,111.48,111.48,43.33,43.33,False
Pastries,Southwest,98.36,98.36,5286.34,5286.34,False
Pastries,West,86.97,86.97,2284.18,2284.18,False
Pastries,STORE_001,51.62,51.62,4603.36,4603.36,False
Pastries,STORE_002,1.63,1.63,1.11,1.11,False
Pastries,STORE_003,5.12,5.12,4.44,4.44,False
Pastries,STORE_004,10.58,10.58,3.33,3.33,False
Pastries,STORE_005,3.42,3.42,2.22,2.22,False
Pastries,STORE_006,8.36,8.36,4.44,4.44,False
Pastries,STORE_007,9.37,9.37,4.44,4.44,False
Pastries,STORE_008,12.41,12.41,3.33,3.33,False
Pastries,STORE_009,0.0,0.0,0.0,0.0,False
Pastries,STORE_010,2.57,2.57,2.22,2.22,False
Pastries,STORE_011,2.8,2.8,2.22,2.22,False
Pastries,STORE_012,39.78,39.78,3736.36,3736.36,False
Pastries,STORE_013,2.8,2.8,2.22,2.22,False
Pastries,STORE_014,12.3,12.3,4.44,4.44,False
Pastries,STORE_015,30.6,30.6,11.11,11.11,False
Pastries,STORE_016,8.4,8.4,3.33,3.33,False
Pastries,STORE_017,2.34,2.34,2.22,2.22,False
Pastries,STORE_018,0.36,0.36,1.11,1.11,False
Pastries,STORE_019,28.89,28.89,1648.47,1648.47,False
Pastries,STORE_020,25.52,25.52,1838.24,1838.24,False
Pastries,STORE_021,8.88,8.88,5.56,5.56,False
Pastries,STORE_022,5.7,5.7,3.33,3.33,False
Pastries,STORE_023,11.91,11.91,4.44,4.44,False
Pastries,STORE_024,4.72,4.72,2.22,2.22,False
Pastries,STORE_025,2.06,2.06,3.33,3.33,False
Pastries,STORE_026,7.13,7.13,3.33,3.33,False
Pastries,STORE_027,115.71,115.71,11461.05,11461.05,False
Pastries,STORE_028,4.63,4.63,3.33,3.33,False
Pastries,STORE_029,6.97,6.97,2.22,2.22,False
Pastries,STORE_030,81.41,81.41,6608.41,6608.41,False
Pastries,STORE_031,74.63,74.63,7002.53,7002.53,False
Pastries,STORE_032,6.24,6.24,4.44,4.44,False
Pastries,STORE_033,21.32,21.32,7.78,7.78,False
Pastries,STORE_034,8.23,8.23,4.44,4.44,False
Pastries,STORE_035,32.72,32.72,1067.95,1067.95,False
Pastries,STORE_036,6.24,6.24,3.33,3.33,False
Pastries,STORE_037,27.04,27.04,2296.77,2296.77,False
Pastries,STORE_038,4.23,4.23,2.22,2.22,False
Pastries,STORE_039,11.49,11.49,5.56,5.56,False
Pastries,STORE_040,5.59,5.59,3.33,3.33,False
Pastries,STORE_041,1.96,1.96,1.11,1.11,False
Pastries,STORE_042,8.33,8.33,4.44,4.44,False
Pastries,STORE_043,7.01,7.01,3.33,3.33,False
Pastries,STORE_044,2.3,2.3,4.44,4.44,False
Pastries,STORE_045,13.27,13.27,4.44,4.44,False
Pastries,STORE_046,12.47,12.47,5.56,5.56,False
Pastries,STORE_047,5.44,5.44,2.22,2.22,False
Pastries,STORE_048,4.9,4.9,5.56,5.56,False
Pastries,STORE_049,6.37,6.37,2.22,2.22,False
Pastries,STORE_050,22.6,22.6,1074.43,1074.43,False
Pizza,Total,255.44,255.44,7698.04,7698.04,False
Pizza,Midwest,165.51,165.51,13731.41,13731.41,False
Pizza,Northeast,109.41,109.41,3840.21,3840.21,False
Pizza,Southeast,69.91,69.91,805.66,805.66,False
Pizza,Southwest,140.55,140.55,8748.11,8748.11,False
Pizza,West,61.85,61.85,617.29,617.29,False
Pizza,STORE_001,9.59,9.59,4.44,4.44,False
Pizza,STORE_002,1.13,1.13,1.11,1.11,False
Pizza,STORE_003,3.41,3.41,2.22,2.22,False
Pizza,STORE_004,19.96,19.96,974.44,974.44,False
Pizza,STORE_005,13.83,13.83,4.44,4.44,False
Pizza,STORE_006,0.0,0.0,0.0,0.0,False
Pizza,STORE_007,2.78,2.78,1.11,1.11,False
Pizza,STORE_008,3.47,3.47,2.22,2.22,False
Pizza,STORE_009,4.44,4.44,2.22,2.22,False
Pizza,STORE_010,11.98,11.98,5.56,5.56,False
Pizza,STORE_011,6.46,6.46,3.33,3.33,False
